"","ID","Earnings"
"5105",5105,22.573
"5106",5106,22.543
"5107",5107,23.529
"5108",5108,19.326
"5109",5109,19.093
"5110",5110,18.997
"5111",5111,21.895
"5112",5112,19.873
"5113",5113,24.258
"5114",5114,25.419
"5115",5115,25.156
"5116",5116,17.93
"5117",5117,24.963
"5118",5118,18.028
"5119",5119,20.038
"5120",5120,24.363
"5121",5121,25.492
"5122",5122,21.692
"5123",5123,20.949
"5124",5124,18.375
"5125",5125,19.278
"5126",5126,24.379
"5127",5127,26.599
"5128",5128,18.231
"5129",5129,24.686
"5130",5130,17.565
"5131",5131,21.798
"5132",5132,24.481
"5133",5133,22.664
"5134",5134,18.462
"5135",5135,17.794
"5136",5136,20.093
"5137",5137,25.402
"5138",5138,22.6
"5139",5139,18.036
"5140",5140,19.62
"5141",5141,19.297
"5142",5142,25.199
"5143",5143,19.584
"5144",5144,23.972
"5145",5145,19.773
"5146",5146,19.099
"5147",5147,25.343
"5148",5148,18.127
"5149",5149,20.075
"5150",5150,19.163
"5151",5151,20.841
"5152",5152,21.973
"5153",5153,17.669
"5154",5154,22.942
"5155",5155,23.167
"5156",5156,23.301
"5157",5157,21.744
"5158",5158,17.679
"5159",5159,24.675
"5160",5160,20.992
"5161",5161,24.855
"5162",5162,23.372
"5163",5163,19.565
"5164",5164,25.372
"5165",5165,23.684
"5166",5166,18.391
"5167",5167,20.538
"5168",5168,21.05
"5169",5169,20.207
"5170",5170,19.913
"5171",5171,26.689
"5172",5172,23.024
"5173",5173,24.55
"5174",5174,21.457
"5175",5175,22.146
"5176",5176,18.343
"5177",5177,18.951
"5178",5178,20.21
"5179",5179,21.278
"5180",5180,22.732
"5181",5181,22.513
"5182",5182,19.309
"5183",5183,19.601
"5184",5184,22.59
"5185",5185,19.52
"5186",5186,20.178
"5187",5187,23.809
"5188",5188,25.103
"5189",5189,18.875
"5190",5190,17.432
"5191",5191,20.039
"5192",5192,26.035
"5193",5193,21.732
"5194",5194,25.227
"5195",5195,22.566
"5196",5196,21.733
"5197",5197,22.24
"5198",5198,19.534
"5199",5199,18.447
"5200",5200,18.326
"5201",5201,21.193
"5202",5202,25.404
"5203",5203,18.757
"5204",5204,20.409
"5205",5205,26.2
"5206",5206,26.653
"5207",5207,17.98
"5208",5208,24.528
"5209",5209,17.262
"5210",5210,18.444
"5211",5211,24.001
"5212",5212,17.498
"5213",5213,21.401
"5214",5214,18.302
"5215",5215,18.236
"5216",5216,24.47
"5217",5217,26.699
"5218",5218,21.935
"5219",5219,26.147
"5220",5220,18.059
"5221",5221,18.868
"5222",5222,17.676
"5223",5223,26.677
"5224",5224,19.621
"5225",5225,20.527
"5226",5226,22.485
"5227",5227,23.05
"5228",5228,24.077
"5229",5229,19.289
"5230",5230,23.456
"5231",5231,23.494
"5232",5232,26.807
"5233",5233,21.248
"5234",5234,17.22
"5235",5235,26.35
"5236",5236,22.95
"5237",5237,17.595
"5238",5238,24.922
"5239",5239,20.101
"5240",5240,19.486
"5241",5241,18.611
"5242",5242,18.301
"5243",5243,22.133
"5244",5244,17.594
"5245",5245,23.406
"5246",5246,19.616
"5247",5247,19.336
"5248",5248,17.501
"5249",5249,26.32
"5250",5250,23.675
"5251",5251,21.122
"5252",5252,20.302
"5253",5253,21.511
"5254",5254,23.736
"5255",5255,24.425
"5256",5256,19.039
"5257",5257,24.834
"5258",5258,19.885
"5259",5259,25.681
"5260",5260,22.852
"5261",5261,21.161
"5262",5262,26.134
"5263",5263,27.113
"5264",5264,21.647
"5265",5265,24.073
"5266",5266,17.313
"5267",5267,26.017
"5268",5268,22.619
"5269",5269,17.559
"5270",5270,23.177
"5271",5271,17.367
"5272",5272,18.242
"5273",5273,26.853
"5274",5274,23.836
"5275",5275,21.633
"5276",5276,18.773
"5277",5277,26.549
"5278",5278,21.417
"5279",5279,18.911
"5280",5280,22.04
"5281",5281,21.479
"5282",5282,25.907
"5283",5283,21.945
"5284",5284,22.345
"5285",5285,23.811
"5286",5286,26.447
"5287",5287,17.453
"5288",5288,20.995
"5289",5289,20.331
"5290",5290,21.449
"5291",5291,19.927
"5292",5292,18.651
"5293",5293,21.355
"5294",5294,17.564
"5295",5295,26.948
"5296",5296,27.027
"5297",5297,26.565
"5298",5298,24.086
"5299",5299,20.423
"5300",5300,25.159
"5301",5301,19.016
"5302",5302,25.757
"5303",5303,24.416
"5304",5304,19.067
"5305",5305,23.09
"5306",5306,19.054
"5307",5307,23.817
"5308",5308,26.393
"5309",5309,24.771
"5310",5310,26.575
"5311",5311,21.823
"5312",5312,18.962
"5313",5313,19.838
"5314",5314,17.653
"5315",5315,23.877
"5316",5316,22.351
"5317",5317,21.978
"5318",5318,25.733
"5319",5319,23.202
"5320",5320,21.228
"5321",5321,21.859
"5322",5322,22.86
"5323",5323,21.163
"5324",5324,26.399
"5325",5325,20.39
"5326",5326,19.156
"5327",5327,18.022
"5328",5328,27.355
"5329",5329,19.765
"5330",5330,23.126
"5331",5331,20.498
"5332",5332,22.793
"5333",5333,24.072
"5334",5334,24.004
"5335",5335,22.737
"5336",5336,23.616
"5337",5337,21.359
"5338",5338,19.899
"5339",5339,22.161
"5340",5340,21.488
"5341",5341,21.653
"5342",5342,22.281
"5343",5343,21.585
"5344",5344,25.581
"5345",5345,18.44
"5346",5346,26.408
"5347",5347,26.001
"5348",5348,19.053
"5349",5349,23.324
"5350",5350,19.196
"5351",5351,19.648
"5352",5352,27.195
"5353",5353,17.604
"5354",5354,18.465
"5355",5355,19.568
"5356",5356,26.366
"5357",5357,22.606
"5358",5358,26.781
"5359",5359,19.028
"5360",5360,23.629
"5361",5361,20.284
"5362",5362,20.081
"5363",5363,24.134
"5364",5364,19.136
"5365",5365,18.027
"5366",5366,21.574
"5367",5367,22.726
"5368",5368,19.794
"5369",5369,17.578
"5370",5370,23.053
"5371",5371,19.947
"5372",5372,17.409
"5373",5373,21.839
"5374",5374,21.471
"5375",5375,21.883
"5376",5376,22.279
"5377",5377,23.843
"5378",5378,25.398
"5379",5379,26.091
"5380",5380,26.691
"5381",5381,25.776
"5382",5382,25.851
"5383",5383,22.576
"5384",5384,26.302
"5385",5385,23.021
"5386",5386,20.052
"5387",5387,17.315
"5388",5388,27.172
"5389",5389,23.411
"5390",5390,19.687
"5391",5391,23.569
"5392",5392,22.203
"5393",5393,18.707
"5394",5394,25.925
"5395",5395,17.891
"5396",5396,20.062
"5397",5397,27.002
"5398",5398,26.485
"5399",5399,22.645
"5400",5400,27.348
"5401",5401,23.771
"5402",5402,17.198
"5403",5403,23.5
"5404",5404,25.368
"5405",5405,24.197
"5406",5406,24.48
"5407",5407,20.907
"5408",5408,19.124
"5409",5409,21.809
"5410",5410,25.375
"5411",5411,23.394
"5412",5412,21.937
"5413",5413,19.072
"5414",5414,21.933
"5415",5415,26.182
"5416",5416,22.337
"5417",5417,25.799
"5418",5418,20.304
"5419",5419,20.904
"5420",5420,23.602
"5421",5421,23.417
"5422",5422,24.223
"5423",5423,22.644
"5424",5424,23.404
"5425",5425,18.849
"5426",5426,21.357
"5427",5427,26.652
"5428",5428,17.819
"5429",5429,17.435
"5430",5430,26.343
"5431",5431,22.971
"5432",5432,18.938
"5433",5433,21.936
"5434",5434,20.153
"5435",5435,22.542
"5436",5436,26.382
"5437",5437,19.168
"5438",5438,19.147
"5439",5439,22.965
"5440",5440,18.166
"5441",5441,25.692
"5442",5442,20.007
"5443",5443,27.191
"5444",5444,22.541
"5445",5445,21.553
"5446",5446,20.087
"5447",5447,24.146
"5448",5448,25.371
"5449",5449,23.718
"5450",5450,19.859
"5451",5451,18.887
"5452",5452,25.214
"5453",5453,19.625
"5454",5454,24.64
"5455",5455,23.812
"5456",5456,17.328
"5457",5457,17.124
"5458",5458,18.225
"5459",5459,19.734
"5460",5460,17.463
"5461",5461,21.233
"5462",5462,24.455
"5463",5463,19.441
"5464",5464,23.853
"5465",5465,23.325
"5466",5466,21.172
"5467",5467,17.979
"5468",5468,19.85
"5469",5469,21.796
"5470",5470,25.116
"5471",5471,26.508
"5472",5472,23.63
"5473",5473,18.202
"5474",5474,20.077
"5475",5475,21.406
"5476",5476,19.824
"5477",5477,17.796
"5478",5478,22.544
"5479",5479,20.01
"5480",5480,25.021
"5481",5481,20.572
"5482",5482,23.246
"5483",5483,24.23
"5484",5484,18.089
"5485",5485,25.158
"5486",5486,25.362
"5487",5487,25.544
"5488",5488,22.917
"5489",5489,24.865
"5490",5490,26.741
"5491",5491,21.632
"5492",5492,26.615
"5493",5493,17.259
"5494",5494,27.259
"5495",5495,24.842
"5496",5496,27.183
"5497",5497,25.306
"5498",5498,23.15
"5499",5499,18.866
"5500",5500,17.63
"5501",5501,17.586
"5502",5502,19.216
"5503",5503,18.147
"5504",5504,25.268
"5505",5505,20.434
"5506",5506,21.026
"5507",5507,23.931
"5508",5508,20.515
"5509",5509,25.332
"5510",5510,22.416
"5511",5511,20.483
"5512",5512,19.771
"5513",5513,23.185
"5514",5514,24.874
"5515",5515,21.07
"5516",5516,22.116
"5517",5517,17.587
"5518",5518,18.26
"5519",5519,25.322
"5520",5520,17.817
"5521",5521,25.146
"5522",5522,19.516
"5523",5523,18.379
"5524",5524,21.108
"5525",5525,19.302
"5526",5526,23.451
"5527",5527,22.883
"5528",5528,19.815
"5529",5529,23.134
"5530",5530,26.063
"5531",5531,26.301
"5532",5532,17.861
"5533",5533,17.65
"5534",5534,19.832
"5535",5535,26.479
"5536",5536,17.46
"5537",5537,26.417
"5538",5538,18.74
"5539",5539,19.527
"5540",5540,25.989
"5541",5541,20.001
"5542",5542,19.872
"5543",5543,26.319
"5544",5544,25.123
"5545",5545,26.181
"5546",5546,19.641
"5547",5547,27.101
"5548",5548,26.864
"5549",5549,21.843
"5550",5550,22.164
"5551",5551,20.072
"5552",5552,24.028
"5553",5553,22.848
"5554",5554,26.041
"5555",5555,26.644
"5556",5556,18.159
"5557",5557,22.408
"5558",5558,17.964
"5559",5559,19.586
"5560",5560,17.681
"5561",5561,23.548
"5562",5562,23.542
"5563",5563,27.231
"5564",5564,18.385
"5565",5565,19.057
"5566",5566,19.508
"5567",5567,27.27
"5568",5568,22.603
"5569",5569,21.222
"5570",5570,24.274
"5571",5571,20.438
"5572",5572,25.414
"5573",5573,23.594
"5574",5574,22.776
"5575",5575,23.761
"5576",5576,26.013
"5577",5577,24.482
"5578",5578,26.576
"5579",5579,23.847
"5580",5580,26.918
"5581",5581,23.71
"5582",5582,24.89
"5583",5583,17.295
"5584",5584,26.383
"5585",5585,25.8
"5586",5586,19.024
"5587",5587,20.721
"5588",5588,25.408
"5589",5589,26.353
"5590",5590,22.669
"5591",5591,21.174
"5592",5592,19.933
"5593",5593,21.074
"5594",5594,18.312
"5595",5595,25.169
"5596",5596,19.423
"5597",5597,19.882
"5598",5598,18.946
"5599",5599,24.491
"5600",5600,22.759
"5601",5601,27.359
"5602",5602,27.258
"5603",5603,21.422
"5604",5604,20.397
"5605",5605,22.518
"5606",5606,26.558
"5607",5607,26.571
"5608",5608,24.335
"5609",5609,25.571
"5610",5610,24.084
"5611",5611,18.246
"5612",5612,18.037
"5613",5613,23.983
"5614",5614,23.11
"5615",5615,22.346
"5616",5616,17.865
"5617",5617,20.682
"5618",5618,19.926
"5619",5619,24.217
"5620",5620,18.322
"5621",5621,23.605
"5622",5622,25.786
"5623",5623,23.366
"5624",5624,17.976
"5625",5625,27.148
"5626",5626,26.545
"5627",5627,20.406
"5628",5628,22.198
"5629",5629,19.78
"5630",5630,24.778
"5631",5631,23.959
"5632",5632,27.212
"5633",5633,23.942
"5634",5634,17.775
"5635",5635,23.4
"5636",5636,26.143
"5637",5637,17.905
"5638",5638,21.31
"5639",5639,23.802
"5640",5640,19.391
"5641",5641,20.9
"5642",5642,17.441
"5643",5643,18.049
"5644",5644,25.609
"5645",5645,26.332
"5646",5646,17.414
"5647",5647,25.043
"5648",5648,20.724
"5649",5649,25.979
"5650",5650,18.814
"5651",5651,18.964
"5652",5652,19.35
"5653",5653,18.524
"5654",5654,23.247
"5655",5655,18.948
"5656",5656,19.318
"5657",5657,27.366
"5658",5658,25.337
"5659",5659,19.395
"5660",5660,23.22
"5661",5661,26.116
"5662",5662,19.934
"5663",5663,21.729
"5664",5664,18.269
"5665",5665,25.233
"5666",5666,20.713
"5667",5667,25.566
"5668",5668,19.043
"5669",5669,23.448
"5670",5670,25.385
"5671",5671,19.66
"5672",5672,19.101
"5673",5673,19.244
"5674",5674,25.354
"5675",5675,17.753
"5676",5676,19.22
"5677",5677,17.58
"5678",5678,17.527
"5679",5679,25.674
"5680",5680,21.884
"5681",5681,21.118
"5682",5682,24.56
"5683",5683,17.588
"5684",5684,19.714
"5685",5685,18.776
"5686",5686,25.849
"5687",5687,26.126
"5688",5688,18.345
"5689",5689,24.059
"5690",5690,24.496
"5691",5691,19.247
"5692",5692,17.739
"5693",5693,22.371
"5694",5694,23.652
"5695",5695,18.736
"5696",5696,26.904
"5697",5697,18.521
"5698",5698,20.681
"5699",5699,26.184
"5700",5700,17.694
"5701",5701,25.036
"5702",5702,17.83
"5703",5703,21.42
"5704",5704,25.843
"5705",5705,24.867
"5706",5706,19.795
"5707",5707,23.257
"5708",5708,19.751
"5709",5709,25.503
"5710",5710,17.611
"5711",5711,21.684
"5712",5712,21.3
"5713",5713,18.969
"5714",5714,21.687
"5715",5715,22.864
"5716",5716,21.907
"5717",5717,20.225
"5718",5718,26.082
"5719",5719,22.013
"5720",5720,22.825
"5721",5721,21.904
"5722",5722,18.861
"5723",5723,24.434
"5724",5724,17.614
"5725",5725,17.244
"5726",5726,19.119
"5727",5727,24.975
"5728",5728,18.373
"5729",5729,24.198
"5730",5730,22.816
"5731",5731,20.338
"5732",5732,18.515
"5733",5733,23.388
"5734",5734,26.409
"5735",5735,21.462
"5736",5736,19.491
"5737",5737,27.164
"5738",5738,25.459
"5739",5739,18.054
"5740",5740,22.192
"5741",5741,22.785
"5742",5742,17.495
"5743",5743,25.932
"5744",5744,19.739
"5745",5745,19.82
"5746",5746,27.121
"5747",5747,18.031
"5748",5748,25.134
"5749",5749,21.601
"5750",5750,21.876
"5751",5751,19.686
"5752",5752,21.93
"5753",5753,25.86
"5754",5754,17.64
"5755",5755,23.868
"5756",5756,19.924
"5757",5757,22.865
"5758",5758,18.145
"5759",5759,17.207
"5760",5760,21.917
"5761",5761,20.837
"5762",5762,24.725
"5763",5763,18.041
"5764",5764,26.094
"5765",5765,26.612
"5766",5766,26.665
"5767",5767,17.337
"5768",5768,17.268
"5769",5769,17.116
"5770",5770,18.786
"5771",5771,24.126
"5772",5772,17.555
"5773",5773,23.85
"5774",5774,19.749
"5775",5775,20.083
"5776",5776,17.27
"5777",5777,21.85
"5778",5778,21.529
"5779",5779,27.265
"5780",5780,17.79
"5781",5781,20.065
"5782",5782,25.643
"5783",5783,23.386
"5784",5784,21.034
"5785",5785,27.321
"5786",5786,27.239
"5787",5787,25.345
"5788",5788,25.109
"5789",5789,27.082
"5790",5790,23.479
"5791",5791,18.082
"5792",5792,22.329
"5793",5793,27.368
"5794",5794,21.022
"5795",5795,17.809
"5796",5796,18.627
"5797",5797,26.927
"5798",5798,17.162
"5799",5799,18.058
"5800",5800,17.191
"5801",5801,25.361
"5802",5802,27.2
"5803",5803,25.452
"5804",5804,19.914
"5805",5805,23.671
"5806",5806,25.611
"5807",5807,24.067
"5808",5808,19.736
"5809",5809,26.345
"5810",5810,20.782
"5811",5811,21.777
"5812",5812,19.442
"5813",5813,18.066
"5814",5814,21.18
"5815",5815,17.945
"5816",5816,22.189
"5817",5817,21.606
"5818",5818,20.748
"5819",5819,25.645
"5820",5820,20.377
"5821",5821,20.663
"5822",5822,17.523
"5823",5823,26.217
"5824",5824,20.8
"5825",5825,22.579
"5826",5826,17.145
"5827",5827,26.68
"5828",5828,22.768
"5829",5829,25.937
"5830",5830,24.349
"5831",5831,24.759
"5832",5832,22.681
"5833",5833,24.333
"5834",5834,20.127
"5835",5835,21.144
"5836",5836,25.175
"5837",5837,25.595
"5838",5838,24.966
"5839",5839,26.139
"5840",5840,17.807
"5841",5841,22.227
"5842",5842,25.242
"5843",5843,17.554
"5844",5844,20.364
"5845",5845,20.204
"5846",5846,19.67
"5847",5847,26.246
"5848",5848,22.924
"5849",5849,20.287
"5850",5850,23.653
"5851",5851,22.276
"5852",5852,20.347
"5853",5853,26.679
"5854",5854,17.512
"5855",5855,23.785
"5856",5856,22.348
"5857",5857,18.458
"5858",5858,17.706
"5859",5859,19.893
"5860",5860,23.699
"5861",5861,25.14
"5862",5862,17.215
"5863",5863,20.03
"5864",5864,22.986
"5865",5865,25.622
"5866",5866,24.171
"5867",5867,25.659
"5868",5868,22.07
"5869",5869,25.259
"5870",5870,21.231
"5871",5871,21.166
"5872",5872,25.47
"5873",5873,22.368
"5874",5874,18.994
"5875",5875,24.564
"5876",5876,24.019
"5877",5877,20.335
"5878",5878,20.023
"5879",5879,17.202
"5880",5880,22.36
"5881",5881,17.305
"5882",5882,22.31
"5883",5883,24.309
"5884",5884,25.121
"5885",5885,17.686
"5886",5886,23.706
"5887",5887,20.291
"5888",5888,21.435
"5889",5889,23.097
"5890",5890,27.251
"5891",5891,27.013
"5892",5892,23.798
"5893",5893,25.61
"5894",5894,24.967
"5895",5895,17.717
"5896",5896,18.475
"5897",5897,24.767
"5898",5898,22.465
"5899",5899,24.535
"5900",5900,21.318
"5901",5901,20.259
"5902",5902,23.398
"5903",5903,26.896
"5904",5904,26.618
"5905",5905,20.989
"5906",5906,18.252
"5907",5907,19.276
"5908",5908,23.91
"5909",5909,22.381
"5910",5910,26.291
"5911",5911,22.859
"5912",5912,18.226
"5913",5913,19.38
"5914",5914,18.828
"5915",5915,24.574
"5916",5916,18.744
"5917",5917,22.98
"5918",5918,19.537
"5919",5919,21.175
"5920",5920,17.696
"5921",5921,22.409
"5922",5922,19.669
"5923",5923,23.21
"5924",5924,24.358
"5925",5925,24.512
"5926",5926,27.147
"5927",5927,25.347
"5928",5928,20.043
"5929",5929,21.852
"5930",5930,24.613
"5931",5931,22.066
"5932",5932,21.813
"5933",5933,19.152
"5934",5934,24.231
"5935",5935,24.78
"5936",5936,26.548
"5937",5937,21.838
"5938",5938,20.079
"5939",5939,24.268
"5940",5940,26.218
"5941",5941,19.744
"5942",5942,19.895
"5943",5943,24.741
"5944",5944,19.92
"5945",5945,26.212
"5946",5946,23.726
"5947",5947,17.451
"5948",5948,18.004
"5949",5949,25.412
"5950",5950,24.249
"5951",5951,21.075
"5952",5952,22.627
"5953",5953,25.32
"5954",5954,24.506
"5955",5955,18.792
"5956",5956,22.953
"5957",5957,17.938
"5958",5958,22.704
"5959",5959,22.032
"5960",5960,20.704
"5961",5961,25.094
"5962",5962,26.401
"5963",5963,24.763
"5964",5964,25.829
"5965",5965,26.513
"5966",5966,23.17
"5967",5967,22.62
"5968",5968,26.66
"5969",5969,19.065
"5970",5970,20.172
"5971",5971,25.756
"5972",5972,20.618
"5973",5973,21.079
"5974",5974,24.125
"5975",5975,23.449
"5976",5976,26.801
"5977",5977,21.858
"5978",5978,26.826
"5979",5979,22.828
"5980",5980,25.578
"5981",5981,18.869
"5982",5982,18.371
"5983",5983,21.74
"5984",5984,26.682
"5985",5985,17.551
"5986",5986,22.117
"5987",5987,17.51
"5988",5988,17.97
"5989",5989,18.801
"5990",5990,20.807
"5991",5991,23.244
"5992",5992,24.397
"5993",5993,25.661
"5994",5994,22.919
"5995",5995,22.817
"5996",5996,26.67
"5997",5997,23.467
"5998",5998,25.369
"5999",5999,26.378
"6000",6000,17.194
"6001",6001,18.099
"6002",6002,24.378
"6003",6003,26.176
"6004",6004,21.284
"6005",6005,25.646
"6006",6006,19.352
"6007",6007,17.822
"6008",6008,26.922
"6009",6009,18.731
"6010",6010,20.815
"6011",6011,25.297
"6012",6012,24.719
"6013",6013,25.948
"6014",6014,17.92
"6015",6015,26.224
"6016",6016,24.064
"6017",6017,23.345
"6018",6018,20.812
"6019",6019,22.687
"6020",6020,17.173
"6021",6021,26.108
"6022",6022,23.918
"6023",6023,20.146
"6024",6024,25.717
"6025",6025,21.754
"6026",6026,22.439
"6027",6027,20.862
"6028",6028,22.571
"6029",6029,22.531
"6030",6030,27.094
"6031",6031,21.992
"6032",6032,22.902
"6033",6033,21.671
"6034",6034,26.381
"6035",6035,26.493
"6036",6036,22.195
"6037",6037,22.827
"6038",6038,24.132
"6039",6039,25.519
"6040",6040,17.138
"6041",6041,23.433
"6042",6042,19.085
"6043",6043,26.632
"6044",6044,22.727
"6045",6045,17.513
"6046",6046,18.16
"6047",6047,20.698
"6048",6048,23.946
"6049",6049,21.133
"6050",6050,26.931
"6051",6051,20.769
"6052",6052,25.57
"6053",6053,17.446
"6054",6054,22.086
"6055",6055,21.454
"6056",6056,22.209
"6057",6057,23.068
"6058",6058,22.847
"6059",6059,17.958
"6060",6060,22.943
"6061",6061,27.119
"6062",6062,18.003
"6063",6063,25.238
"6064",6064,21.34
"6065",6065,25.839
"6066",6066,18.84
"6067",6067,20.255
"6068",6068,25.218
"6069",6069,19.853
"6070",6070,17.908
"6071",6071,23.027
"6072",6072,22.417
"6073",6073,23.917
"6074",6074,25.744
"6075",6075,20.571
"6076",6076,22.682
"6077",6077,18.737
"6078",6078,26.03
"6079",6079,19.774
"6080",6080,21.283
"6081",6081,21.654
"6082",6082,23.533
"6083",6083,26.205
"6084",6084,20.608
"6085",6085,19.881
"6086",6086,27.165
"6087",6087,25.1
"6088",6088,22.553
"6089",6089,17.617
"6090",6090,18.925
"6091",6091,19.407
"6092",6092,25.722
"6093",6093,27.308
"6094",6094,22.987
"6095",6095,18.565
"6096",6096,24.666
"6097",6097,25.723
"6098",6098,24.919
"6099",6099,17.205
"6100",6100,26.241
"6101",6101,27.262
"6102",6102,19.033
"6103",6103,18.816
"6104",6104,24.172
"6105",6105,25.747
"6106",6106,18.295
"6107",6107,19.164
"6108",6108,27.225
"6109",6109,17.338
"6110",6110,25.016
"6111",6111,19.453
"6112",6112,24.888
"6113",6113,19.89
"6114",6114,21.894
"6115",6115,21.923
"6116",6116,26.275
"6117",6117,27.016
"6118",6118,19.345
"6119",6119,25.89
"6120",6120,26.152
"6121",6121,25.062
"6122",6122,26.299
"6123",6123,20.875
"6124",6124,19.149
"6125",6125,23.547
"6126",6126,27.377
"6127",6127,19.14
"6128",6128,27.032
"6129",6129,22.881
"6130",6130,17.728
"6131",6131,26.105
"6132",6132,19.24
"6133",6133,21.694
"6134",6134,19.564
"6135",6135,17.422
"6136",6136,21.946
"6137",6137,20.925
"6138",6138,19.993
"6139",6139,18.54
"6140",6140,22.296
"6141",6141,24.022
"6142",6142,19.755
"6143",6143,22.151
"6144",6144,25.435
"6145",6145,21.618
"6146",6146,22.265
"6147",6147,17.935
"6148",6148,23.774
"6149",6149,23.213
"6150",6150,24.13
"6151",6151,19.468
"6152",6152,26.623
"6153",6153,27.31
"6154",6154,19.718
"6155",6155,20.79
"6156",6156,23.163
"6157",6157,17.29
"6158",6158,17.506
"6159",6159,26.167
"6160",6160,17.298
"6161",6161,22.431
"6162",6162,18.177
"6163",6163,21.229
"6164",6164,23.626
"6165",6165,19.818
"6166",6166,26.149
"6167",6167,22.418
"6168",6168,22.685
"6169",6169,19.495
"6170",6170,24.114
"6171",6171,17.815
"6172",6172,20.57
"6173",6173,22.611
"6174",6174,18.944
"6175",6175,20.986
"6176",6176,18.821
"6177",6177,18.489
"6178",6178,22.819
"6179",6179,23.567
"6180",6180,25.43
"6181",6181,19.044
"6182",6182,19.334
"6183",6183,26.722
"6184",6184,21.631
"6185",6185,20.844
"6186",6186,26.334
"6187",6187,18.56
"6188",6188,18.21
"6189",6189,24.387
"6190",6190,26.593
"6191",6191,24.312
"6192",6192,17.219
"6193",6193,27.245
"6194",6194,20.179
"6195",6195,19.558
"6196",6196,22.747
"6197",6197,26.303
"6198",6198,17.766
"6199",6199,21.598
"6200",6200,24.848
"6201",6201,21.315
"6202",6202,21.419
"6203",6203,25.686
"6204",6204,17.269
"6205",6205,18.193
"6206",6206,21.556
"6207",6207,20.439
"6208",6208,26.137
"6209",6209,23.106
"6210",6210,22.707
"6211",6211,18.381
"6212",6212,19.062
"6213",6213,19.275
"6214",6214,21.737
"6215",6215,26.233
"6216",6216,19.955
"6217",6217,21.619
"6218",6218,18.825
"6219",6219,19.362
"6220",6220,18.354
"6221",6221,19.841
"6222",6222,27.396
"6223",6223,19.611
"6224",6224,25.905
"6225",6225,25.086
"6226",6226,20.914
"6227",6227,22.334
"6228",6228,23.457
"6229",6229,24.233
"6230",6230,25.383
"6231",6231,20.706
"6232",6232,18.203
"6233",6233,25.331
"6234",6234,22.939
"6235",6235,17.68
"6236",6236,22.845
"6237",6237,22.385
"6238",6238,26.714
"6239",6239,17.149
"6240",6240,27.103
"6241",6241,21.146
"6242",6242,20.31
"6243",6243,23.076
"6244",6244,21.596
"6245",6245,18.733
"6246",6246,24.645
"6247",6247,25.241
"6248",6248,27.059
"6249",6249,22.102
"6250",6250,18.024
"6251",6251,20.341
"6252",6252,27.395
"6253",6253,27.325
"6254",6254,23.368
"6255",6255,20.018
"6256",6256,25.438
"6257",6257,24.438
"6258",6258,20.715
"6259",6259,20.433
"6260",6260,23.511
"6261",6261,17.448
"6262",6262,21.745
"6263",6263,18.504
"6264",6264,24.371
"6265",6265,24.884
"6266",6266,18.541
"6267",6267,26.201
"6268",6268,22.956
"6269",6269,25.397
"6270",6270,26.619
"6271",6271,19.647
"6272",6272,21.27
"6273",6273,18.584
"6274",6274,18.425
"6275",6275,25.877
"6276",6276,25.644
"6277",6277,23.062
"6278",6278,19.55
"6279",6279,23.069
"6280",6280,20.66
"6281",6281,21.756
"6282",6282,24.6
"6283",6283,23.071
"6284",6284,23.471
"6285",6285,21.076
"6286",6286,25.738
"6287",6287,24.903
"6288",6288,25.011
"6289",6289,23.005
"6290",6290,21.376
"6291",6291,18.119
"6292",6292,20.731
"6293",6293,24.974
"6294",6294,22.424
"6295",6295,23.455
"6296",6296,17.532
"6297",6297,20.592
"6298",6298,21.644
"6299",6299,23.102
"6300",6300,18.4
"6301",6301,21.327
"6302",6302,25.633
"6303",6303,23.632
"6304",6304,20.596
"6305",6305,26.917
"6306",6306,20.362
"6307",6307,24.476
"6308",6308,25.517
"6309",6309,21.375
"6310",6310,24.364
"6311",6311,17.81
"6312",6312,27.364
"6313",6313,25.965
"6314",6314,22.607
"6315",6315,25.541
"6316",6316,24.818
"6317",6317,25.977
"6318",6318,25.697
"6319",6319,22.744
"6320",6320,17.666
"6321",6321,21.949
"6322",6322,27.288
"6323",6323,25.689
"6324",6324,20.279
"6325",6325,20.999
"6326",6326,23.912
"6327",6327,22.095
"6328",6328,21.52
"6329",6329,20.503
"6330",6330,22.799
"6331",6331,26.591
"6332",6332,21.326
"6333",6333,25.702
"6334",6334,25.763
"6335",6335,23.795
"6336",6336,24.806
"6337",6337,19.593
"6338",6338,19.188
"6339",6339,23.228
"6340",6340,23.64
"6341",6341,21.33
"6342",6342,18.208
"6343",6343,25.484
"6344",6344,24.997
"6345",6345,19.329
"6346",6346,27.339
"6347",6347,23.216
"6348",6348,20.323
"6349",6349,25.267
"6350",6350,22.171
"6351",6351,19.229
"6352",6352,17.11
"6353",6353,23.463
"6354",6354,23.647
"6355",6355,18.141
"6356",6356,20.816
"6357",6357,25.796
"6358",6358,18.654
"6359",6359,18.233
"6360",6360,17.849
"6361",6361,19.187
"6362",6362,19.649
"6363",6363,26.038
"6364",6364,24.226
"6365",6365,25.427
"6366",6366,18.715
"6367",6367,20.113
"6368",6368,27.261
"6369",6369,19.505
"6370",6370,21.568
"6371",6371,17.654
"6372",6372,22.923
"6373",6373,17.119
"6374",6374,24.625
"6375",6375,23.964
